image_id,true_label,final_prediction,pixels_changed,pixels_changed_percent
42028,1,9,119,15.178571428571427
5898,9,8,119,15.178571428571427
34104,9,7,119,15.178571428571427
64016,9,3,120,15.306122448979592
16147,9,3,120,15.306122448979592
16326,0,2,120,15.306122448979592
21070,1,7,120,15.306122448979592
12475,9,3,121,15.433673469387754
2396,0,8,121,15.433673469387754
5850,1,9,121,15.433673469387754
5344,0,8,121,15.433673469387754
28192,9,8,121,15.433673469387754
15072,9,6,121,15.433673469387754
63044,0,2,121,15.433673469387754
3800,1,9,121,15.433673469387754
52791,7,3,121,15.433673469387754
67855,0,9,121,15.433673469387754
42562,2,1,121,15.433673469387754
14934,9,3,121,15.433673469387754
34662,0,3,121,15.433673469387754
19570,8,2,122,15.561224489795919
25952,0,8,122,15.561224489795919
58681,7,9,123,15.688775510204081
59867,5,3,123,15.688775510204081
15140,5,3,123,15.688775510204081
4705,8,3,123,15.688775510204081
15913,9,3,123,15.688775510204081
35095,4,7,123,15.688775510204081
27159,1,9,123,15.688775510204081
2999,5,3,123,15.688775510204081
625,5,3,124,15.816326530612246
42559,0,3,124,15.816326530612246
49724,8,3,124,15.816326530612246
15950,8,3,124,15.816326530612246
32966,0,8,124,15.816326530612246
32617,8,3,124,15.816326530612246
6943,8,3,124,15.816326530612246
12762,6,0,124,15.816326530612246
8501,8,3,124,15.816326530612246
39091,8,3,124,15.816326530612246
3434,0,6,125,15.943877551020408
67967,0,6,125,15.943877551020408
28194,9,3,125,15.943877551020408
52477,7,3,126,16.071428571428573
31476,0,2,126,16.071428571428573
19859,0,3,126,16.071428571428573
10204,0,2,126,16.071428571428573
27936,0,3,126,16.071428571428573
54873,0,6,126,16.071428571428573
59704,0,3,126,16.071428571428573
67296,7,9,126,16.071428571428573
13826,0,2,127,16.198979591836736
62739,8,3,127,16.198979591836736
47420,8,5,127,16.198979591836736
45971,8,3,127,16.198979591836736
5654,6,5,127,16.198979591836736
50930,0,2,127,16.198979591836736
57685,0,8,127,16.198979591836736
34689,7,3,127,16.198979591836736
64777,8,3,127,16.198979591836736
7130,0,2,127,16.198979591836736
4272,8,3,128,16.3265306122449
943,0,2,128,16.3265306122449
23833,8,3,128,16.3265306122449
53053,5,3,128,16.3265306122449
27968,9,2,128,16.3265306122449
50338,1,9,128,16.3265306122449
9983,0,6,128,16.3265306122449
3177,1,4,128,16.3265306122449
47223,2,7,128,16.3265306122449
19371,8,3,128,16.3265306122449
34921,8,3,128,16.3265306122449
63613,0,2,128,16.3265306122449
46505,8,3,128,16.3265306122449
13913,0,9,128,16.3265306122449
46632,6,0,128,16.3265306122449
42865,0,5,128,16.3265306122449
61328,7,8,129,16.45408163265306
23733,5,0,129,16.45408163265306
65269,9,8,129,16.45408163265306
10892,1,9,129,16.45408163265306
3802,1,9,129,16.45408163265306
2307,1,9,129,16.45408163265306
35880,1,8,130,16.581632653061224
12040,1,9,130,16.581632653061224
49952,0,6,130,16.581632653061224
16610,1,8,130,16.581632653061224
60772,1,9,130,16.581632653061224
44485,7,3,130,16.581632653061224
62164,1,9,130,16.581632653061224
33732,0,8,130,16.581632653061224
20049,0,3,130,16.581632653061224
21712,6,5,131,16.70918367346939
52654,1,6,131,16.70918367346939
34857,5,8,131,16.70918367346939
24628,1,9,131,16.70918367346939
44644,6,4,131,16.70918367346939
29954,7,9,131,16.70918367346939
47005,0,2,132,16.83673469387755
52935,4,2,132,16.83673469387755
22287,7,8,132,16.83673469387755
45147,1,9,133,16.964285714285715
14309,1,4,133,16.964285714285715
22603,0,2,133,16.964285714285715
53615,0,3,133,16.964285714285715
51259,0,3,133,16.964285714285715
11780,0,8,133,16.964285714285715
5489,5,3,134,17.091836734693878
29934,0,3,134,17.091836734693878
13268,0,5,134,17.091836734693878
61654,2,7,134,17.091836734693878
51596,6,0,135,17.21938775510204
31149,5,3,135,17.21938775510204
62986,5,3,136,17.346938775510203
35905,0,5,136,17.346938775510203
41133,8,3,136,17.346938775510203
46094,2,3,136,17.346938775510203
66533,1,4,136,17.346938775510203
27656,5,3,137,17.47448979591837
9257,0,3,137,17.47448979591837
18334,8,3,137,17.47448979591837
3391,0,5,137,17.47448979591837
22479,4,7,137,17.47448979591837
16987,0,3,137,17.47448979591837
7309,7,4,137,17.47448979591837
36722,5,3,137,17.47448979591837
14705,0,8,137,17.47448979591837
48331,8,3,137,17.47448979591837
41683,0,5,137,17.47448979591837
10441,5,3,137,17.47448979591837
53956,7,9,137,17.47448979591837
47248,7,8,138,17.602040816326532
59686,1,7,138,17.602040816326532
10041,8,9,138,17.602040816326532
21973,4,9,138,17.602040816326532
28202,0,8,139,17.72959183673469
64789,8,5,139,17.72959183673469
62531,0,3,139,17.72959183673469
1725,0,5,139,17.72959183673469
44914,7,9,139,17.72959183673469
28567,2,3,140,17.857142857142858
42313,8,5,140,17.857142857142858
47528,5,3,140,17.857142857142858
50654,0,8,140,17.857142857142858
23032,0,2,140,17.857142857142858
10210,3,5,140,17.857142857142858
14161,0,2,141,17.98469387755102
42084,0,2,141,17.98469387755102
3698,0,5,141,17.98469387755102
57108,8,3,141,17.98469387755102
46871,0,3,141,17.98469387755102
52068,2,3,141,17.98469387755102
47111,8,3,141,17.98469387755102
56999,5,6,141,17.98469387755102
56928,5,3,142,18.112244897959183
4451,2,1,142,18.112244897959183
2089,4,9,142,18.112244897959183
23448,8,3,142,18.112244897959183
26373,8,3,142,18.112244897959183
34061,8,3,142,18.112244897959183
19875,4,9,142,18.112244897959183
53051,0,3,142,18.112244897959183
30460,8,3,143,18.239795918367346
5286,0,2,143,18.239795918367346
5341,9,3,143,18.239795918367346
29841,9,7,143,18.239795918367346
69917,8,3,143,18.239795918367346
44558,0,2,144,18.367346938775512
34460,8,3,144,18.367346938775512
16391,4,7,144,18.367346938775512
56281,4,9,144,18.367346938775512
12622,8,3,144,18.367346938775512
53411,4,9,144,18.367346938775512
5557,8,3,144,18.367346938775512
47386,0,3,144,18.367346938775512
11933,0,2,144,18.367346938775512
43015,4,9,144,18.367346938775512
5249,0,3,144,18.367346938775512
8313,8,3,144,18.367346938775512
9099,8,3,144,18.367346938775512
51057,0,2,144,18.367346938775512
38000,8,3,145,18.494897959183675
53597,9,3,145,18.494897959183675
27089,0,5,145,18.494897959183675
31847,8,3,145,18.494897959183675
11845,0,2,145,18.494897959183675
20876,8,3,145,18.494897959183675
17084,8,3,145,18.494897959183675
163,4,7,145,18.494897959183675
25250,8,3,145,18.494897959183675
69939,0,3,145,18.494897959183675
29822,9,3,146,18.622448979591837
23005,5,3,146,18.622448979591837
26811,7,9,146,18.622448979591837
9669,7,9,146,18.622448979591837
56656,1,9,146,18.622448979591837
14193,4,9,147,18.75
36218,4,9,147,18.75
49975,2,7,147,18.75
47425,8,9,147,18.75
28106,7,8,147,18.75
34611,4,9,147,18.75
13669,8,3,148,18.877551020408163
58755,6,8,148,18.877551020408163
24000,8,3,148,18.877551020408163
28966,6,5,148,18.877551020408163
16515,9,3,149,19.005102040816325
58699,9,3,149,19.005102040816325
51077,4,9,149,19.005102040816325
23121,4,9,149,19.005102040816325
30162,8,2,150,19.132653061224488
22582,1,6,150,19.132653061224488
46358,5,3,151,19.260204081632654
53797,5,3,151,19.260204081632654
64958,0,2,152,19.387755102040817
7180,9,3,152,19.387755102040817
65567,0,8,152,19.387755102040817
43229,0,3,152,19.387755102040817
28816,0,8,152,19.387755102040817
33980,6,0,153,19.51530612244898
48734,8,3,154,19.642857142857142
758,8,3,154,19.642857142857142
9459,0,3,154,19.642857142857142
31100,7,9,154,19.642857142857142
69930,0,2,155,19.77040816326531
48646,4,9,155,19.77040816326531
53381,0,6,155,19.77040816326531
38229,4,9,156,19.897959183673468
39548,4,7,156,19.897959183673468
24872,0,6,156,19.897959183673468
57201,0,2,156,19.897959183673468
47815,0,2,156,19.897959183673468
9005,0,2,156,19.897959183673468
34249,4,9,156,19.897959183673468
62819,4,9,156,19.897959183673468
5983,1,3,156,19.897959183673468
20281,1,6,157,20.02551020408163
16635,9,3,157,20.02551020408163
43493,7,8,157,20.02551020408163
51746,8,3,157,20.02551020408163
1377,0,3,157,20.02551020408163
21926,8,3,157,20.02551020408163
51418,2,7,157,20.02551020408163
48412,0,3,157,20.02551020408163
51497,6,0,158,20.153061224489797
47982,1,6,158,20.153061224489797
29585,0,3,159,20.28061224489796
27687,8,9,159,20.28061224489796
57420,0,8,159,20.28061224489796
30948,0,6,159,20.28061224489796
39542,1,6,160,20.408163265306122
26381,5,3,160,20.408163265306122
993,1,6,160,20.408163265306122
8361,7,4,160,20.408163265306122
65563,7,9,160,20.408163265306122
11229,1,5,160,20.408163265306122
13227,1,6,160,20.408163265306122
48657,8,3,161,20.535714285714285
7846,0,2,161,20.535714285714285
26867,1,8,161,20.535714285714285
11314,4,9,162,20.66326530612245
50583,4,9,162,20.66326530612245
23132,1,2,162,20.66326530612245
45335,6,5,162,20.66326530612245
29572,5,3,162,20.66326530612245
5408,3,8,162,20.66326530612245
16331,4,9,162,20.66326530612245
36376,0,3,162,20.66326530612245
23026,2,3,163,20.79081632653061
236,5,3,163,20.79081632653061
40798,6,0,163,20.79081632653061
845,5,3,163,20.79081632653061
13825,1,6,164,20.918367346938776
61277,9,8,164,20.918367346938776
30292,1,2,164,20.918367346938776
21454,0,3,164,20.918367346938776
67608,1,2,164,20.918367346938776
10352,0,8,165,21.04591836734694
33477,6,2,165,21.04591836734694
8657,4,9,165,21.04591836734694
51785,8,9,165,21.04591836734694
50835,4,5,165,21.04591836734694
46013,6,2,165,21.04591836734694
6804,4,9,165,21.04591836734694
30231,4,9,166,21.1734693877551
49635,7,3,167,21.301020408163264
69759,8,3,167,21.301020408163264
54421,0,3,167,21.301020408163264
54567,4,9,167,21.301020408163264
54521,4,7,167,21.301020408163264
3690,8,2,168,21.428571428571427
50607,8,2,168,21.428571428571427
37652,3,5,168,21.428571428571427
52737,5,6,169,21.556122448979593
1873,8,2,169,21.556122448979593
18055,0,3,169,21.556122448979593
31297,0,3,169,21.556122448979593
200,1,5,169,21.556122448979593
62258,1,3,170,21.683673469387756
28857,1,3,170,21.683673469387756
31452,3,5,170,21.683673469387756
60430,1,8,171,21.81122448979592
51467,8,3,171,21.81122448979592
49504,1,9,171,21.81122448979592
50886,8,3,171,21.81122448979592
51244,8,3,171,21.81122448979592
37710,8,3,172,21.93877551020408
19385,6,4,172,21.93877551020408
51106,3,5,172,21.93877551020408
33454,6,8,173,22.066326530612244
1824,5,6,173,22.066326530612244
6381,7,4,173,22.066326530612244
25918,1,9,173,22.066326530612244
29603,1,8,174,22.193877551020407
69291,1,8,174,22.193877551020407
22952,1,9,174,22.193877551020407
3654,6,5,174,22.193877551020407
11607,1,3,174,22.193877551020407
39342,2,3,175,22.321428571428573
24654,8,3,175,22.321428571428573
59862,4,7,175,22.321428571428573
13510,1,8,175,22.321428571428573
57516,1,9,176,22.448979591836736
58362,0,3,177,22.5765306122449
26376,1,5,177,22.5765306122449
11214,1,8,178,22.70408163265306
21373,6,5,178,22.70408163265306
4865,1,8,178,22.70408163265306
53891,1,6,178,22.70408163265306
11963,5,3,178,22.70408163265306
30158,1,5,178,22.70408163265306
41547,6,2,178,22.70408163265306
14300,6,5,178,22.70408163265306
68850,1,6,178,22.70408163265306
48510,1,9,178,22.70408163265306
52720,0,2,179,22.831632653061224
52105,0,3,179,22.831632653061224
7344,2,8,179,22.831632653061224
2782,0,3,179,22.831632653061224
7664,0,8,179,22.831632653061224
46214,2,3,179,22.831632653061224
11972,6,5,181,23.08673469387755
2516,6,4,181,23.08673469387755
24930,1,8,181,23.08673469387755
51603,1,9,181,23.08673469387755
21376,1,2,181,23.08673469387755
61603,1,9,181,23.08673469387755
18555,6,8,181,23.08673469387755
56689,1,9,181,23.08673469387755
56831,1,8,181,23.08673469387755
27827,7,9,182,23.214285714285715
26115,8,3,182,23.214285714285715
23257,9,7,183,23.341836734693878
50516,3,5,183,23.341836734693878
30682,4,9,183,23.341836734693878
20680,4,9,183,23.341836734693878
7775,8,9,183,23.341836734693878
1173,9,7,184,23.46938775510204
22361,4,9,184,23.46938775510204
10088,9,7,184,23.46938775510204
39931,1,7,186,23.72448979591837
22797,7,9,186,23.72448979591837
41964,4,9,187,23.852040816326532
34221,4,9,187,23.852040816326532
65977,9,7,188,23.97959183673469
9361,8,3,188,23.97959183673469
47134,9,2,188,23.97959183673469
13253,5,8,188,23.97959183673469
51337,4,2,188,23.97959183673469
36385,7,8,188,23.97959183673469
22334,9,3,188,23.97959183673469
13223,4,3,189,24.107142857142858
26648,5,3,189,24.107142857142858
41250,7,8,189,24.107142857142858
50423,0,2,189,24.107142857142858
58624,7,4,190,24.23469387755102
44765,4,5,190,24.23469387755102
33261,2,3,190,24.23469387755102
18488,1,9,190,24.23469387755102
63115,5,8,190,24.23469387755102
38374,7,8,191,24.362244897959183
28028,4,7,191,24.362244897959183
30579,7,4,191,24.362244897959183
56111,7,4,191,24.362244897959183
37343,1,6,192,24.489795918367346
39890,0,2,192,24.489795918367346
38988,6,2,192,24.489795918367346
558,2,7,192,24.489795918367346
15951,6,2,192,24.489795918367346
14866,7,8,193,24.617346938775512
11785,5,3,193,24.617346938775512
39032,2,1,194,24.744897959183675
33153,7,9,194,24.744897959183675
27864,2,1,194,24.744897959183675
29654,2,5,195,24.872448979591837
11434,4,9,195,24.872448979591837
45183,9,8,195,24.872448979591837
17712,3,5,195,24.872448979591837
65562,2,3,195,24.872448979591837
9932,3,5,195,24.872448979591837
39384,3,5,196,25.0
43091,8,2,196,25.0
8575,1,5,198,25.255102040816325
11445,1,5,198,25.255102040816325
35831,1,7,198,25.255102040816325
46271,9,8,198,25.255102040816325
43764,1,8,198,25.255102040816325
57653,7,4,198,25.255102040816325
51745,6,2,198,25.255102040816325
50501,1,7,199,25.38265306122449
25569,1,8,199,25.38265306122449
408,1,9,199,25.38265306122449
9013,1,6,199,25.38265306122449
4913,1,8,199,25.38265306122449
10834,1,8,199,25.38265306122449
26089,1,8,199,25.38265306122449
49852,1,7,199,25.38265306122449
29974,1,9,199,25.38265306122449
58329,6,2,199,25.38265306122449
39159,1,8,199,25.38265306122449
36731,1,3,200,25.510204081632654
14865,4,9,200,25.510204081632654
66350,6,1,200,25.510204081632654
46622,4,9,200,25.510204081632654
2724,4,9,200,25.510204081632654
40383,6,2,201,25.637755102040817
17002,9,3,202,25.765306122448976
32049,4,2,202,25.765306122448976
24507,9,7,202,25.765306122448976
24795,4,7,203,25.892857142857146
32124,4,9,203,25.892857142857146
26075,2,1,204,26.02040816326531
21544,2,3,204,26.02040816326531
55618,8,2,204,26.02040816326531
4540,4,9,204,26.02040816326531
10069,0,3,204,26.02040816326531
14568,9,3,205,26.147959183673468
29066,5,3,205,26.147959183673468
54411,0,2,205,26.147959183673468
32839,6,4,206,26.27551020408163
25005,0,2,206,26.27551020408163
59972,0,2,206,26.27551020408163
61416,0,2,206,26.27551020408163
47560,7,5,207,26.403061224489793
59604,9,3,207,26.403061224489793
11186,9,3,207,26.403061224489793
36160,4,9,208,26.53061224489796
55076,5,3,208,26.53061224489796
47362,7,3,209,26.658163265306122
36939,5,3,209,26.658163265306122
63067,6,0,209,26.658163265306122
43689,2,3,209,26.658163265306122
53122,5,3,209,26.658163265306122
64350,2,1,209,26.658163265306122
61016,2,1,209,26.658163265306122
34024,6,2,209,26.658163265306122
61046,5,3,210,26.785714285714285
27939,4,1,211,26.913265306122447
30884,2,0,211,26.913265306122447
23133,1,8,211,26.913265306122447
57840,4,9,211,26.913265306122447
14828,5,6,212,27.040816326530614
33963,0,3,212,27.040816326530614
4746,4,9,212,27.040816326530614
62594,3,5,212,27.040816326530614
28061,7,4,212,27.040816326530614
44528,4,9,213,27.168367346938776
68676,5,3,213,27.168367346938776
46461,1,8,214,27.29591836734694
18747,9,3,214,27.29591836734694
45308,9,2,214,27.29591836734694
22105,4,9,214,27.29591836734694
5274,6,2,214,27.29591836734694
32565,4,9,214,27.29591836734694
14252,1,8,214,27.29591836734694
14021,1,8,214,27.29591836734694
5064,4,8,215,27.4234693877551
18803,2,1,215,27.4234693877551
53164,7,2,215,27.4234693877551
67910,4,2,215,27.4234693877551
18147,2,3,215,27.4234693877551
49365,7,3,216,27.55102040816326
67619,2,3,216,27.55102040816326
22226,2,8,216,27.55102040816326
60603,8,3,217,27.67857142857143
27397,9,3,217,27.67857142857143
59376,4,1,218,27.806122448979593
50640,2,1,218,27.806122448979593
29901,1,7,218,27.806122448979593
54455,4,9,218,27.806122448979593
43694,6,2,219,27.933673469387756
778,5,3,219,27.933673469387756
26443,8,6,219,27.933673469387756
38237,8,2,219,27.933673469387756
54951,2,4,219,27.933673469387756
25741,8,3,219,27.933673469387756
65100,9,7,220,28.061224489795915
10918,4,2,221,28.188775510204085
62561,8,3,221,28.188775510204085
10043,9,3,222,28.316326530612244
19723,6,1,222,28.316326530612244
65458,6,1,222,28.316326530612244
42109,9,7,222,28.316326530612244
32232,4,9,222,28.316326530612244
6323,4,1,222,28.316326530612244
18888,4,9,223,28.443877551020407
53635,7,3,224,28.57142857142857
7955,4,9,224,28.57142857142857
55629,2,7,224,28.57142857142857
65395,4,9,225,28.69897959183674
4613,4,9,225,28.69897959183674
38373,4,9,225,28.69897959183674
34859,6,2,227,28.95408163265306
34763,8,2,227,28.95408163265306
19287,4,1,227,28.95408163265306
13861,4,5,228,29.081632653061224
46609,9,2,228,29.081632653061224
53188,7,3,229,29.209183673469386
56135,9,7,229,29.209183673469386
11204,7,2,230,29.336734693877553
6429,4,9,231,29.464285714285715
38824,1,2,231,29.464285714285715
52089,7,3,231,29.464285714285715
57958,7,3,231,29.464285714285715
38401,2,1,231,29.464285714285715
9012,1,8,231,29.464285714285715
60425,4,2,232,29.591836734693878
65027,4,9,233,29.71938775510204
61159,4,5,233,29.71938775510204
53137,7,4,233,29.71938775510204
3352,4,9,233,29.71938775510204
