image_id,true_label,final_prediction,pixels_changed,pixels_changed_percent
7884,9,1,3,0.29296875
1002,8,9,3,0.29296875
7445,6,5,3,0.29296875
7441,8,9,3,0.29296875
900,2,6,3,0.29296875
8620,3,2,3,0.29296875
7182,0,8,3,0.29296875
17,7,3,3,0.29296875
5207,8,2,3,0.29296875
7320,8,0,3,0.29296875
4605,3,6,3,0.29296875
7846,6,3,3,0.29296875
2039,8,1,3,0.29296875
3361,4,5,3,0.29296875
8698,6,4,3,0.29296875
5703,0,3,3,0.29296875
4386,6,7,3,0.29296875
5589,2,4,3,0.29296875
2198,8,0,3,0.29296875
4709,8,9,3,0.29296875
8308,2,5,3,0.29296875
6567,4,5,3,0.29296875
696,8,0,3,0.29296875
6795,9,0,3,0.29296875
5320,7,2,3,0.29296875
2083,2,7,3,0.29296875
2434,0,8,3,0.29296875
2624,8,2,3,0.29296875
9288,8,3,3,0.29296875
2962,8,0,3,0.29296875
6490,8,0,3,0.29296875
2210,2,0,3,0.29296875
9377,4,7,3,0.29296875
3171,0,1,3,0.29296875
2361,2,0,3,0.29296875
9193,0,8,3,0.29296875
5097,7,3,3,0.29296875
3907,2,7,3,0.29296875
7552,4,7,3,0.29296875
6303,7,4,3,0.29296875
5473,5,3,3,0.29296875
570,6,2,3,0.29296875
3625,8,0,3,0.29296875
1424,9,1,3,0.29296875
2320,5,2,3,0.29296875
3905,2,7,3,0.29296875
9168,2,0,3,0.29296875
4556,2,8,3,0.29296875
5405,2,0,3,0.29296875
1683,8,0,3,0.29296875
8679,8,0,3,0.29296875
4646,2,5,3,0.29296875
5514,2,0,3,0.29296875
9541,4,3,3,0.29296875
7674,1,9,4,0.390625
7278,5,4,4,0.390625
3963,1,5,4,0.390625
9943,7,2,4,0.390625
2335,5,3,4,0.390625
1636,5,3,4,0.390625
9795,4,5,4,0.390625
7857,4,6,4,0.390625
9898,9,0,4,0.390625
2429,8,0,4,0.390625
9276,7,4,4,0.390625
1600,8,9,4,0.390625
4479,7,4,4,0.390625
5639,3,5,4,0.390625
4998,5,6,4,0.390625
2795,3,2,4,0.390625
6684,8,9,4,0.390625
1322,0,9,4,0.390625
5186,5,3,4,0.390625
1830,3,2,4,0.390625
9450,6,3,4,0.390625
5459,5,3,4,0.390625
1245,6,5,4,0.390625
5068,4,3,4,0.390625
3799,3,7,4,0.390625
7969,6,1,4,0.390625
4925,5,3,4,0.390625
7015,3,5,4,0.390625
953,1,8,4,0.390625
3274,1,9,4,0.390625
798,7,2,4,0.390625
6349,0,8,4,0.390625
8624,9,7,4,0.390625
4722,6,3,4,0.390625
453,3,2,4,0.390625
5927,6,2,4,0.390625
636,8,1,4,0.390625
5690,7,4,4,0.390625
6502,6,5,4,0.390625
6486,8,1,4,0.390625
8407,8,0,4,0.390625
9451,8,0,4,0.390625
5482,5,7,4,0.390625
1446,0,2,4,0.390625
5354,0,8,4,0.390625
3079,8,0,4,0.390625
8013,8,0,4,0.390625
2886,6,3,4,0.390625
8148,9,0,4,0.390625
4163,2,6,4,0.390625
7139,0,8,4,0.390625
6334,0,2,5,0.48828125
9965,2,0,5,0.48828125
9668,4,7,5,0.48828125
65,2,6,5,0.48828125
7497,3,5,5,0.48828125
3890,7,4,5,0.48828125
5250,7,5,5,0.48828125
3444,0,2,5,0.48828125
4710,3,4,5,0.48828125
5578,3,6,5,0.48828125
6402,8,0,5,0.48828125
6235,6,3,5,0.48828125
5859,2,4,5,0.48828125
9878,5,4,5,0.48828125
9446,5,3,5,0.48828125
2938,2,5,5,0.48828125
3102,0,4,5,0.48828125
5670,4,5,5,0.48828125
2447,6,4,5,0.48828125
5656,3,6,5,0.48828125
5800,2,4,5,0.48828125
6116,5,3,5,0.48828125
154,0,2,5,0.48828125
1472,7,4,5,0.48828125
7317,6,3,5,0.48828125
2760,2,4,5,0.48828125
8598,3,6,6,0.5859375
8252,2,6,6,0.5859375
5495,4,3,6,0.5859375
5833,3,2,6,0.5859375
2756,9,3,6,0.5859375
6769,3,4,6,0.5859375
4637,3,5,6,0.5859375
7244,5,3,6,0.5859375
5029,3,6,6,0.5859375
8501,8,0,6,0.5859375
5194,7,5,6,0.5859375
2565,3,5,6,0.5859375
9433,3,2,6,0.5859375
4818,3,9,6,0.5859375
9604,8,9,6,0.5859375
8774,3,4,6,0.5859375
2952,3,5,6,0.5859375
9105,8,0,6,0.5859375
9310,3,4,6,0.5859375
118,2,6,6,0.5859375
4808,3,7,6,0.5859375
5921,7,4,6,0.5859375
8689,6,2,6,0.5859375
8245,3,5,6,0.5859375
850,7,5,6,0.5859375
2781,7,4,6,0.5859375
189,0,8,6,0.5859375
9169,1,9,7,0.68359375
2035,6,2,7,0.68359375
5184,4,6,7,0.68359375
2438,1,8,7,0.68359375
6985,0,8,7,0.68359375
5061,1,3,7,0.68359375
8629,7,3,7,0.68359375
5674,9,8,7,0.68359375
720,4,7,7,0.68359375
1453,5,6,7,0.68359375
289,9,8,7,0.68359375
2925,4,6,7,0.68359375
4111,4,3,7,0.68359375
5455,9,0,7,0.68359375
3820,0,2,7,0.68359375
3768,1,8,7,0.68359375
844,1,8,7,0.68359375
793,4,5,7,0.68359375
8512,9,1,7,0.68359375
2807,9,2,7,0.68359375
1994,8,9,7,0.68359375
1240,2,6,7,0.68359375
5104,8,0,7,0.68359375
3823,0,8,7,0.68359375
555,4,2,7,0.68359375
5395,0,8,7,0.68359375
8896,8,9,7,0.68359375
3106,8,0,7,0.68359375
1376,9,1,7,0.68359375
3485,1,8,7,0.68359375
9760,9,5,7,0.68359375
5826,7,4,7,0.68359375
3689,7,0,7,0.68359375
1510,8,0,7,0.68359375
2305,9,2,7,0.68359375
7410,4,3,7,0.68359375
3046,8,0,7,0.68359375
2630,2,6,7,0.68359375
3856,9,1,7,0.68359375
7912,0,2,7,0.68359375
1545,1,9,7,0.68359375
7100,9,2,7,0.68359375
6300,1,9,8,0.78125
4867,9,1,8,0.78125
1537,4,7,8,0.78125
9359,6,0,8,0.78125
9246,3,6,8,0.78125
6255,6,5,8,0.78125
6573,7,5,8,0.78125
6658,6,3,8,0.78125
621,7,1,8,0.78125
6320,0,2,8,0.78125
7201,4,2,8,0.78125
7280,1,9,8,0.78125
7579,3,5,8,0.78125
3793,6,5,8,0.78125
5969,5,3,8,0.78125
4516,1,9,8,0.78125
7455,1,9,8,0.78125
4903,2,6,8,0.78125
2132,2,5,8,0.78125
47,9,7,8,0.78125
8226,8,6,8,0.78125
6485,9,1,9,0.87890625
436,2,6,9,0.87890625
9422,3,5,9,0.87890625
4293,9,6,9,0.87890625
5265,2,4,9,0.87890625
719,9,8,9,0.87890625
8602,8,0,9,0.87890625
1216,8,1,9,0.87890625
8841,2,0,9,0.87890625
8507,8,0,9,0.87890625
4114,4,3,9,0.87890625
2573,5,3,9,0.87890625
255,0,8,9,0.87890625
2644,8,3,9,0.87890625
4335,9,8,9,0.87890625
2822,3,5,9,0.87890625
7609,0,9,9,0.87890625
4251,8,1,9,0.87890625
156,2,6,9,0.87890625
1280,3,5,9,0.87890625
9528,0,8,9,0.87890625
4783,4,2,9,0.87890625
7843,0,8,9,0.87890625
7949,8,9,9,0.87890625
8788,5,3,9,0.87890625
287,0,8,9,0.87890625
5978,5,3,9,0.87890625
8479,4,7,9,0.87890625
2876,9,8,9,0.87890625
4585,8,1,9,0.87890625
4984,7,3,9,0.87890625
3206,8,0,9,0.87890625
8566,4,0,9,0.87890625
7760,2,7,9,0.87890625
715,3,6,9,0.87890625
198,7,0,9,0.87890625
172,9,8,9,0.87890625
8684,2,3,9,0.87890625
32,4,2,10,0.9765625
8304,1,9,10,0.9765625
5534,6,2,10,0.9765625
1780,7,0,10,0.9765625
6975,8,1,10,0.9765625
4519,6,8,10,0.9765625
274,8,9,10,0.9765625
9922,5,3,10,0.9765625
4223,8,0,10,0.9765625
1147,6,9,10,0.9765625
6380,3,7,10,0.9765625
8177,8,9,10,0.9765625
3384,7,5,10,0.9765625
1747,1,9,10,0.9765625
1482,8,0,10,0.9765625
1750,8,0,10,0.9765625
4573,4,6,10,0.9765625
7853,3,2,10,0.9765625
246,1,9,10,0.9765625
5205,8,0,10,0.9765625
3731,6,2,10,0.9765625
1612,3,5,10,0.9765625
9924,4,0,10,0.9765625
4134,1,9,11,1.07421875
4211,4,7,11,1.07421875
9593,1,3,11,1.07421875
9818,0,8,11,1.07421875
1986,4,2,11,1.07421875
354,2,6,11,1.07421875
1051,2,7,11,1.07421875
1330,2,6,11,1.07421875
5314,7,6,11,1.07421875
5681,3,2,11,1.07421875
8878,8,4,11,1.07421875
7207,3,6,11,1.07421875
1656,2,4,11,1.07421875
833,2,5,11,1.07421875
86,2,3,11,1.07421875
991,5,3,11,1.07421875
335,9,1,11,1.07421875
2181,3,2,11,1.07421875
3469,9,8,11,1.07421875
7334,5,3,11,1.07421875
3381,5,3,11,1.07421875
8001,1,8,11,1.07421875
8551,8,0,11,1.07421875
6155,8,0,11,1.07421875
201,1,9,11,1.07421875
9441,4,3,11,1.07421875
6538,3,2,11,1.07421875
5848,4,3,11,1.07421875
4798,4,0,11,1.07421875
9090,2,4,11,1.07421875
4829,5,3,11,1.07421875
1871,3,0,11,1.07421875
6632,7,5,11,1.07421875
7351,2,4,11,1.07421875
9678,3,2,11,1.07421875
9311,5,3,11,1.07421875
6861,8,0,11,1.07421875
4345,6,2,11,1.07421875
3100,0,8,11,1.07421875
6388,7,3,12,1.171875
4013,1,3,12,1.171875
6822,4,2,12,1.171875
7712,5,3,12,1.171875
5379,4,3,12,1.171875
663,6,2,12,1.171875
388,2,3,12,1.171875
2659,2,4,12,1.171875
3017,5,3,12,1.171875
7421,5,3,12,1.171875
2002,4,2,12,1.171875
6950,8,0,12,1.171875
6670,3,7,12,1.171875
2721,8,9,12,1.171875
4911,8,1,12,1.171875
701,2,0,12,1.171875
4226,0,8,12,1.171875
1300,4,5,12,1.171875
9024,0,8,12,1.171875
5610,8,0,12,1.171875
2403,4,3,12,1.171875
1385,5,3,12,1.171875
9420,5,7,12,1.171875
2581,4,7,12,1.171875
4357,4,3,12,1.171875
5113,6,4,12,1.171875
966,6,3,12,1.171875
872,4,2,12,1.171875
4029,4,2,12,1.171875
7976,7,4,12,1.171875
2108,4,5,12,1.171875
1003,4,7,12,1.171875
8381,4,5,12,1.171875
3697,4,5,12,1.171875
3503,4,5,12,1.171875
9158,8,1,12,1.171875
7917,6,3,12,1.171875
8809,8,3,12,1.171875
6035,5,3,12,1.171875
1092,6,3,12,1.171875
8254,8,0,12,1.171875
3884,3,4,12,1.171875
1724,4,2,12,1.171875
9710,7,5,12,1.171875
3623,5,3,12,1.171875
5945,9,0,13,1.26953125
6395,8,0,13,1.26953125
3909,5,3,13,1.26953125
6280,8,5,13,1.26953125
8131,3,2,13,1.26953125
3036,9,0,13,1.26953125
1318,5,3,13,1.26953125
4932,9,2,13,1.26953125
7253,4,2,13,1.26953125
5043,0,9,13,1.26953125
3222,4,7,13,1.26953125
6158,7,2,13,1.26953125
6986,5,3,13,1.26953125
6010,1,6,13,1.26953125
3433,4,5,13,1.26953125
3207,0,9,13,1.26953125
8202,5,7,13,1.26953125
286,1,8,13,1.26953125
8944,4,7,13,1.26953125
5698,7,5,13,1.26953125
2688,5,3,13,1.26953125
9894,1,8,13,1.26953125
3853,9,3,13,1.26953125
1321,2,3,13,1.26953125
9860,0,2,13,1.26953125
8775,1,3,13,1.26953125
4193,9,0,13,1.26953125
9708,9,1,13,1.26953125
9498,3,6,13,1.26953125
4836,9,8,14,1.3671875
9727,6,8,14,1.3671875
2455,6,4,14,1.3671875
9576,3,4,14,1.3671875
8176,6,3,14,1.3671875
6881,2,4,14,1.3671875
4463,5,1,14,1.3671875
8027,4,6,14,1.3671875
109,7,5,14,1.3671875
7011,7,5,14,1.3671875
238,5,3,14,1.3671875
2313,6,4,14,1.3671875
2927,8,0,14,1.3671875
4751,6,4,14,1.3671875
2371,4,8,14,1.3671875
2570,0,3,14,1.3671875
7560,0,9,14,1.3671875
2547,4,6,14,1.3671875
5298,5,3,14,1.3671875
8413,9,8,15,1.46484375
688,3,2,15,1.46484375
2207,3,2,15,1.46484375
4421,2,5,15,1.46484375
7026,3,4,15,1.46484375
7176,8,4,15,1.46484375
5586,8,0,15,1.46484375
7404,8,0,15,1.46484375
9190,3,5,15,1.46484375
1101,8,0,15,1.46484375
5659,2,6,15,1.46484375
3137,5,3,15,1.46484375
124,8,0,15,1.46484375
5154,2,4,15,1.46484375
6716,8,0,15,1.46484375
6432,8,0,15,1.46484375
5946,8,2,15,1.46484375
3019,5,3,15,1.46484375
8962,5,3,15,1.46484375
5554,9,8,15,1.46484375
6782,5,3,15,1.46484375
6406,3,4,15,1.46484375
5779,3,6,15,1.46484375
202,8,0,15,1.46484375
4692,8,0,15,1.46484375
3495,2,3,15,1.46484375
6177,2,7,15,1.46484375
4143,5,2,15,1.46484375
2920,2,4,15,1.46484375
8102,3,7,15,1.46484375
3190,3,5,15,1.46484375
8399,5,3,15,1.46484375
3321,0,8,16,1.5625
9969,6,9,16,1.5625
6717,0,9,16,1.5625
2976,0,9,16,1.5625
6400,0,8,16,1.5625
6093,2,6,16,1.5625
5792,2,6,16,1.5625
4220,4,0,16,1.5625
6739,0,1,16,1.5625
4313,0,2,16,1.5625
8244,4,2,16,1.5625
9087,3,5,16,1.5625
6475,2,7,16,1.5625
2440,7,1,16,1.5625
1471,8,0,16,1.5625
4348,8,0,16,1.5625
8694,0,8,16,1.5625
4617,3,6,16,1.5625
4525,0,3,16,1.5625
8791,6,4,16,1.5625
7315,0,4,16,1.5625
8719,2,7,16,1.5625
9765,4,2,16,1.5625
7462,8,1,16,1.5625
4756,6,2,16,1.5625
6941,4,2,16,1.5625
3452,5,3,16,1.5625
5909,1,9,16,1.5625
3650,0,2,16,1.5625
4131,1,9,16,1.5625
6467,3,6,17,1.66015625
4888,5,3,17,1.66015625
9829,5,4,17,1.66015625
6121,2,5,17,1.66015625
1122,8,0,17,1.66015625
418,3,6,17,1.66015625
586,3,6,17,1.66015625
3708,4,3,17,1.66015625
1159,8,9,17,1.66015625
2538,5,4,17,1.66015625
7588,2,5,17,1.66015625
1262,8,0,17,1.66015625
2875,1,8,17,1.66015625
239,5,3,17,1.66015625
6674,5,3,17,1.66015625
3178,5,7,17,1.66015625
5072,6,2,17,1.66015625
4317,8,0,17,1.66015625
8561,8,0,17,1.66015625
6690,5,2,17,1.66015625
8161,5,3,17,1.66015625
5257,8,0,17,1.66015625
6937,8,0,17,1.66015625
5873,4,5,17,1.66015625
1064,9,5,17,1.66015625
3195,5,4,17,1.66015625
2397,5,3,17,1.66015625
7149,5,4,17,1.66015625
2019,9,1,17,1.66015625
4537,3,6,17,1.66015625
3774,5,7,17,1.66015625
1383,8,0,17,1.66015625
2277,5,3,17,1.66015625
5613,5,3,17,1.66015625
1766,6,3,17,1.66015625
810,5,2,17,1.66015625
8847,5,4,17,1.66015625
5486,3,2,17,1.66015625
7367,3,5,17,1.66015625
2196,8,0,17,1.66015625
8466,7,3,17,1.66015625
4300,8,0,17,1.66015625
6378,5,7,17,1.66015625
1820,8,9,17,1.66015625
5572,1,9,17,1.66015625
2600,8,0,17,1.66015625
9694,1,9,17,1.66015625
7643,8,1,17,1.66015625
6666,2,4,17,1.66015625
7515,8,9,17,1.66015625
6677,5,6,17,1.66015625
3458,5,3,18,1.7578125
9381,2,5,18,1.7578125
1574,0,7,18,1.7578125
8196,3,0,18,1.7578125
3428,2,5,18,1.7578125
7684,0,2,18,1.7578125
9170,0,9,18,1.7578125
5101,5,3,18,1.7578125
1233,4,8,18,1.7578125
8764,1,8,18,1.7578125
2452,2,4,18,1.7578125
9406,5,3,18,1.7578125
679,5,3,18,1.7578125
1921,2,0,18,1.7578125
5816,5,3,18,1.7578125
8346,6,3,18,1.7578125
1829,1,9,18,1.7578125
904,8,0,18,1.7578125
160,2,0,18,1.7578125
8232,2,5,18,1.7578125
5687,2,0,18,1.7578125
841,0,8,18,1.7578125
5528,5,3,18,1.7578125
2311,7,4,18,1.7578125
5493,3,6,18,1.7578125
6835,5,3,18,1.7578125
7582,5,3,18,1.7578125
935,2,3,18,1.7578125
768,5,2,18,1.7578125
9143,9,3,19,1.85546875
5009,7,2,19,1.85546875
8759,7,5,19,1.85546875
8702,0,8,19,1.85546875
5096,7,4,19,1.85546875
9250,3,2,19,1.85546875
2815,3,8,19,1.85546875
6842,3,8,19,1.85546875
9752,7,0,19,1.85546875
6326,7,4,19,1.85546875
7347,0,8,19,1.85546875
8265,0,8,19,1.85546875
6584,5,3,19,1.85546875
6064,5,3,19,1.85546875
5870,7,4,19,1.85546875
7754,0,8,19,1.85546875
2209,4,8,19,1.85546875
6617,4,7,19,1.85546875
4247,5,7,19,1.85546875
8724,6,3,19,1.85546875
3023,3,5,19,1.85546875
3776,9,0,19,1.85546875
5754,3,5,19,1.85546875
857,0,8,19,1.85546875
9749,0,8,19,1.85546875
9562,3,6,19,1.85546875
6133,0,8,19,1.85546875
1812,5,7,19,1.85546875
9135,7,5,19,1.85546875
6361,0,8,19,1.85546875
9326,0,8,19,1.85546875
6535,5,3,19,1.85546875
9404,3,8,19,1.85546875
6055,0,8,19,1.85546875
7103,0,8,19,1.85546875
942,7,5,19,1.85546875
1090,0,8,19,1.85546875
6883,7,4,20,1.953125
1700,5,3,20,1.953125
1470,7,4,20,1.953125
1609,4,5,20,1.953125
7051,3,4,20,1.953125
7855,2,4,20,1.953125
1379,7,4,20,1.953125
40,4,0,20,1.953125
4414,2,3,20,1.953125
2090,2,0,20,1.953125
2294,1,9,20,1.953125
2998,5,7,20,1.953125
3998,2,3,20,1.953125
8858,6,2,20,1.953125
363,1,0,20,1.953125
6031,5,3,20,1.953125
7709,3,2,20,1.953125
6929,5,7,20,1.953125
1434,0,8,20,1.953125
218,8,0,20,1.953125
3872,7,5,20,1.953125
1485,0,2,20,1.953125
6079,3,5,20,1.953125
8389,1,0,20,1.953125
3662,6,4,20,1.953125
2727,9,0,20,1.953125
2571,9,6,21,2.05078125
8340,5,3,21,2.05078125
4057,7,5,21,2.05078125
3493,0,2,21,2.05078125
6242,4,0,21,2.05078125
565,3,5,21,2.05078125
3762,1,9,21,2.05078125
3399,0,4,21,2.05078125
2223,8,0,21,2.05078125
3498,4,8,21,2.05078125
7825,3,6,21,2.05078125
452,7,5,21,2.05078125
4619,9,0,21,2.05078125
6604,2,3,21,2.05078125
3159,2,7,21,2.05078125
9601,1,6,21,2.05078125
1664,0,2,21,2.05078125
5080,7,5,21,2.05078125
365,4,0,21,2.05078125
5031,4,8,21,2.05078125
7533,0,9,21,2.05078125
8237,7,5,21,2.05078125
4449,9,8,21,2.05078125
4624,5,3,21,2.05078125
7332,7,5,21,2.05078125
2322,0,2,21,2.05078125
2816,7,4,21,2.05078125
4852,9,0,21,2.05078125
1520,7,3,21,2.05078125
1827,4,2,21,2.05078125
2540,2,4,21,2.05078125
1749,2,4,21,2.05078125
773,4,3,21,2.05078125
2549,6,4,21,2.05078125
5618,0,9,21,2.05078125
9561,0,9,22,2.1484375
2672,0,8,22,2.1484375
7680,3,7,22,2.1484375
6824,0,2,22,2.1484375
8937,7,0,22,2.1484375
3610,5,3,22,2.1484375
524,0,1,22,2.1484375
5684,7,4,22,2.1484375
5327,0,9,22,2.1484375
5281,3,6,22,2.1484375
4501,5,7,22,2.1484375
7020,7,4,22,2.1484375
1062,6,3,22,2.1484375
8082,5,3,22,2.1484375
8783,6,5,22,2.1484375
1052,0,8,22,2.1484375
