image_id,true_label,final_prediction,pixels_changed,pixels_changed_percent
33008,cat,truck,26,2.5390625
33169,cat,frog,26,2.5390625
3000,cat,truck,26,2.5390625
49682,dog,truck,27,2.63671875
54225,dog,ship,27,2.63671875
48513,deer,frog,28,2.734375
25277,cat,bird,28,2.734375
2826,bird,frog,28,2.734375
14898,airplane,automobile,28,2.734375
33312,deer,frog,28,2.734375
43959,bird,horse,29,2.83203125
47454,frog,cat,29,2.83203125
358,bird,cat,29,2.83203125
40963,ship,airplane,29,2.83203125
49306,cat,bird,29,2.83203125
51680,frog,cat,30,2.9296875
7699,dog,truck,30,2.9296875
31074,bird,automobile,30,2.9296875
29199,ship,automobile,31,3.02734375
47387,horse,deer,31,3.02734375
51871,cat,truck,31,3.02734375
13621,bird,cat,31,3.02734375
27156,cat,airplane,31,3.02734375
16632,airplane,automobile,32,3.125
33738,frog,cat,32,3.125
40119,horse,truck,32,3.125
56305,frog,cat,32,3.125
12193,frog,deer,32,3.125
56635,frog,truck,32,3.125
44226,cat,horse,33,3.22265625
33028,truck,automobile,33,3.22265625
44524,automobile,truck,33,3.22265625
5047,horse,truck,33,3.22265625
365,ship,airplane,33,3.22265625
43582,deer,dog,34,3.3203125
10479,automobile,truck,34,3.3203125
56287,dog,cat,34,3.3203125
42937,dog,cat,35,3.41796875
18449,cat,frog,35,3.41796875
52641,deer,frog,35,3.41796875
37023,ship,automobile,35,3.41796875
24385,automobile,truck,35,3.41796875
34914,cat,dog,35,3.41796875
37821,bird,airplane,35,3.41796875
58939,ship,bird,35,3.41796875
46878,truck,airplane,36,3.515625
32899,bird,dog,36,3.515625
649,bird,horse,37,3.61328125
23440,ship,airplane,37,3.61328125
9765,automobile,truck,37,3.61328125
36388,automobile,truck,37,3.61328125
6598,ship,airplane,37,3.61328125
57583,automobile,truck,37,3.61328125
44577,ship,airplane,37,3.61328125
12966,cat,bird,38,3.7109375
20469,cat,airplane,38,3.7109375
36495,horse,truck,38,3.7109375
19119,horse,automobile,39,3.80859375
35443,deer,cat,40,3.90625
44495,bird,deer,40,3.90625
33228,automobile,truck,41,4.00390625
40537,automobile,truck,42,4.1015625
48709,automobile,truck,42,4.1015625
45215,dog,cat,42,4.1015625
42738,cat,airplane,43,4.19921875
26381,ship,airplane,43,4.19921875
3917,dog,cat,44,4.296875
12678,bird,horse,45,4.39453125
38722,bird,cat,45,4.39453125
19217,bird,dog,45,4.39453125
24560,cat,airplane,45,4.39453125
31012,truck,automobile,45,4.39453125
46795,bird,cat,45,4.39453125
18345,automobile,truck,46,4.4921875
6603,deer,cat,46,4.4921875
47273,bird,deer,47,4.58984375
3695,deer,frog,48,4.6875
20256,airplane,ship,48,4.6875
4453,bird,airplane,48,4.6875
35027,deer,cat,48,4.6875
17598,bird,cat,49,4.78515625
47977,dog,horse,49,4.78515625
8271,deer,cat,50,4.8828125
54622,bird,deer,50,4.8828125
39991,bird,frog,50,4.8828125
55238,bird,airplane,50,4.8828125
30848,cat,bird,50,4.8828125
32790,airplane,truck,50,4.8828125
20312,automobile,truck,50,4.8828125
34710,cat,horse,51,4.98046875
47309,bird,airplane,51,4.98046875
55362,bird,deer,51,4.98046875
6253,dog,bird,51,4.98046875
18743,dog,truck,51,4.98046875
52237,frog,bird,51,4.98046875
24373,bird,cat,51,4.98046875
54145,ship,airplane,52,5.078125
33616,bird,horse,52,5.078125
53603,frog,cat,52,5.078125
25332,deer,frog,52,5.078125
16983,cat,dog,52,5.078125
8434,cat,deer,53,5.17578125
45023,bird,deer,53,5.17578125
31836,dog,frog,54,5.2734375
34988,dog,cat,54,5.2734375
52674,airplane,deer,54,5.2734375
22827,ship,airplane,54,5.2734375
17141,dog,automobile,54,5.2734375
46709,horse,cat,54,5.2734375
55835,cat,dog,55,5.37109375
46518,horse,deer,55,5.37109375
38585,truck,airplane,55,5.37109375
7146,bird,dog,55,5.37109375
47665,horse,truck,56,5.46875
25406,frog,bird,56,5.46875
58894,airplane,cat,56,5.46875
40335,cat,dog,56,5.46875
13465,bird,airplane,56,5.46875
23487,truck,ship,57,5.56640625
42463,horse,truck,57,5.56640625
58427,bird,deer,57,5.56640625
44376,cat,frog,57,5.56640625
43712,frog,cat,57,5.56640625
54354,horse,truck,57,5.56640625
36367,bird,frog,57,5.56640625
59541,deer,cat,58,5.6640625
12616,bird,cat,58,5.6640625
26408,cat,bird,58,5.6640625
44705,deer,frog,59,5.76171875
22883,horse,cat,59,5.76171875
5417,bird,frog,59,5.76171875
12160,deer,cat,59,5.76171875
9853,airplane,truck,59,5.76171875
23729,deer,airplane,60,5.859375
24551,cat,horse,60,5.859375
45280,frog,cat,60,5.859375
15818,cat,horse,60,5.859375
35838,frog,cat,61,5.95703125
29126,bird,airplane,61,5.95703125
13596,frog,cat,61,5.95703125
48327,airplane,ship,61,5.95703125
20482,frog,cat,61,5.95703125
24148,cat,horse,61,5.95703125
46832,bird,horse,61,5.95703125
21040,bird,airplane,62,6.0546875
16314,bird,horse,62,6.0546875
47497,frog,cat,62,6.0546875
39864,ship,airplane,62,6.0546875
47809,frog,cat,62,6.0546875
31356,frog,cat,62,6.0546875
14305,deer,frog,62,6.0546875
24890,dog,horse,63,6.15234375
47897,cat,truck,63,6.15234375
54902,deer,bird,63,6.15234375
36261,bird,dog,63,6.15234375
19033,deer,horse,63,6.15234375
6548,frog,deer,63,6.15234375
6060,cat,truck,63,6.15234375
34829,frog,cat,63,6.15234375
16679,automobile,truck,64,6.25
20268,frog,cat,64,6.25
55216,frog,cat,64,6.25
720,frog,deer,64,6.25
1946,automobile,truck,64,6.25
3787,cat,horse,64,6.25
46668,ship,truck,65,6.34765625
52016,frog,deer,65,6.34765625
12786,cat,dog,65,6.34765625
17559,bird,cat,65,6.34765625
14876,ship,truck,65,6.34765625
25680,frog,dog,65,6.34765625
20662,ship,airplane,65,6.34765625
21607,deer,cat,66,6.4453125
57140,deer,horse,66,6.4453125
8704,frog,cat,66,6.4453125
25234,frog,truck,66,6.4453125
39334,ship,airplane,67,6.54296875
19065,airplane,ship,67,6.54296875
50485,truck,airplane,67,6.54296875
17847,frog,cat,67,6.54296875
44633,ship,truck,67,6.54296875
28436,ship,airplane,67,6.54296875
14522,dog,cat,67,6.54296875
49746,ship,airplane,67,6.54296875
44813,dog,truck,67,6.54296875
50284,airplane,truck,67,6.54296875
26933,dog,horse,68,6.640625
48168,ship,airplane,68,6.640625
9194,bird,dog,68,6.640625
931,frog,deer,68,6.640625
33371,cat,dog,68,6.640625
23634,deer,cat,68,6.640625
44941,deer,frog,69,6.73828125
449,deer,dog,69,6.73828125
18917,ship,automobile,69,6.73828125
55615,dog,cat,69,6.73828125
14739,bird,airplane,69,6.73828125
45690,deer,frog,69,6.73828125
22139,deer,cat,69,6.73828125
17890,ship,airplane,69,6.73828125
48300,bird,frog,69,6.73828125
33384,ship,automobile,69,6.73828125
23424,deer,frog,70,6.8359375
27725,deer,frog,70,6.8359375
12003,frog,bird,70,6.8359375
42631,deer,cat,70,6.8359375
38315,ship,truck,70,6.8359375
49947,deer,cat,70,6.8359375
1496,cat,dog,71,6.93359375
9698,dog,cat,71,6.93359375
12499,airplane,bird,71,6.93359375
27051,frog,cat,71,6.93359375
22440,ship,airplane,71,6.93359375
7508,ship,truck,71,6.93359375
46699,ship,airplane,71,6.93359375
48369,frog,truck,71,6.93359375
42679,frog,cat,72,7.03125
6667,ship,airplane,73,7.12890625
5450,cat,truck,73,7.12890625
56474,ship,airplane,73,7.12890625
46481,bird,frog,73,7.12890625
43383,ship,airplane,73,7.12890625
57536,ship,truck,73,7.12890625
36805,horse,deer,73,7.12890625
57932,truck,airplane,73,7.12890625
41158,cat,truck,73,7.12890625
5142,frog,bird,73,7.12890625
51084,dog,cat,73,7.12890625
50359,airplane,truck,74,7.2265625
49069,bird,airplane,74,7.2265625
1018,deer,dog,74,7.2265625
29569,cat,frog,74,7.2265625
27274,cat,airplane,75,7.32421875
3376,cat,bird,76,7.421875
35409,dog,cat,76,7.421875
15848,airplane,ship,77,7.51953125
27,dog,truck,77,7.51953125
43187,cat,deer,77,7.51953125
19055,truck,frog,77,7.51953125
25605,airplane,automobile,77,7.51953125
8204,dog,cat,77,7.51953125
51544,deer,cat,77,7.51953125
46532,dog,cat,77,7.51953125
28301,bird,cat,78,7.6171875
19613,cat,dog,78,7.6171875
16922,deer,dog,78,7.6171875
7963,deer,frog,79,7.71484375
42348,dog,cat,79,7.71484375
10837,frog,cat,80,7.8125
30502,dog,cat,81,7.91015625
5305,dog,frog,81,7.91015625
57740,deer,frog,81,7.91015625
21664,ship,airplane,81,7.91015625
40725,frog,deer,81,7.91015625
17991,truck,automobile,81,7.91015625
30229,bird,cat,81,7.91015625
14223,dog,cat,81,7.91015625
22974,bird,horse,82,8.0078125
8960,dog,cat,83,8.10546875
36012,frog,cat,83,8.10546875
21624,automobile,truck,83,8.10546875
49297,bird,cat,83,8.10546875
29510,ship,truck,83,8.10546875
40668,cat,truck,84,8.203125
45925,frog,bird,84,8.203125
26640,dog,cat,84,8.203125
44653,airplane,truck,84,8.203125
27038,horse,truck,85,8.30078125
25643,deer,cat,85,8.30078125
18058,horse,truck,86,8.3984375
44933,dog,cat,86,8.3984375
30489,automobile,truck,86,8.3984375
6419,dog,cat,87,8.49609375
45767,deer,cat,87,8.49609375
10158,horse,cat,87,8.49609375
52460,truck,horse,88,8.59375
56646,dog,deer,88,8.59375
52404,airplane,bird,88,8.59375
15656,deer,frog,89,8.69140625
9319,bird,airplane,90,8.7890625
39831,truck,horse,90,8.7890625
47796,deer,frog,90,8.7890625
2640,ship,automobile,91,8.88671875
55345,deer,cat,91,8.88671875
52981,deer,frog,91,8.88671875
37614,deer,frog,91,8.88671875
55038,deer,cat,91,8.88671875
59152,deer,frog,91,8.88671875
47883,deer,cat,91,8.88671875
17440,cat,frog,92,8.984375
35915,deer,cat,92,8.984375
47370,automobile,truck,92,8.984375
58767,horse,dog,92,8.984375
31649,cat,horse,92,8.984375
52374,ship,automobile,92,8.984375
50580,deer,cat,92,8.984375
27677,dog,ship,93,9.08203125
5135,dog,cat,93,9.08203125
52072,frog,cat,93,9.08203125
25792,airplane,deer,93,9.08203125
49869,airplane,truck,93,9.08203125
40234,horse,bird,94,9.1796875
32812,frog,cat,94,9.1796875
17621,automobile,bird,94,9.1796875
9782,deer,frog,94,9.1796875
59594,truck,airplane,94,9.1796875
25345,frog,bird,95,9.27734375
47166,deer,cat,96,9.375
4092,ship,airplane,96,9.375
34207,dog,frog,96,9.375
34589,deer,frog,96,9.375
39265,deer,airplane,97,9.47265625
39256,automobile,truck,97,9.47265625
30122,cat,frog,97,9.47265625
50135,bird,cat,97,9.47265625
36242,bird,deer,97,9.47265625
9838,frog,cat,97,9.47265625
28606,frog,cat,98,9.5703125
37657,cat,airplane,98,9.5703125
1823,cat,horse,98,9.5703125
9917,bird,airplane,98,9.5703125
17831,cat,frog,98,9.5703125
54796,truck,horse,99,9.66796875
4733,dog,deer,99,9.66796875
10389,bird,frog,99,9.66796875
8379,deer,horse,99,9.66796875
24729,horse,cat,99,9.66796875
39209,deer,dog,99,9.66796875
53351,automobile,truck,99,9.66796875
19018,automobile,truck,100,9.765625
6029,dog,horse,100,9.765625
36416,dog,deer,100,9.765625
29450,dog,deer,100,9.765625
22487,dog,deer,100,9.765625
59804,dog,cat,100,9.765625
59712,dog,cat,100,9.765625
14530,dog,cat,101,9.86328125
25687,cat,deer,101,9.86328125
41082,dog,cat,101,9.86328125
43672,bird,frog,101,9.86328125
59742,truck,bird,102,9.9609375
46730,automobile,truck,102,9.9609375
35889,cat,deer,102,9.9609375
53143,cat,dog,102,9.9609375
26897,deer,frog,102,9.9609375
15530,deer,dog,102,9.9609375
14156,bird,cat,103,10.05859375
15198,ship,truck,103,10.05859375
55562,deer,dog,103,10.05859375
45456,cat,horse,103,10.05859375
2343,bird,ship,103,10.05859375
14606,ship,airplane,103,10.05859375
39135,cat,horse,104,10.15625
12271,horse,dog,104,10.15625
18731,dog,cat,105,10.25390625
5695,dog,cat,105,10.25390625
14677,dog,cat,105,10.25390625
11655,cat,bird,105,10.25390625
32748,ship,airplane,105,10.25390625
50533,dog,cat,106,10.3515625
25193,dog,cat,106,10.3515625
26104,horse,cat,106,10.3515625
47250,cat,frog,106,10.3515625
44838,dog,bird,106,10.3515625
7910,deer,frog,106,10.3515625
16151,deer,dog,106,10.3515625
42093,frog,horse,107,10.44921875
43213,dog,horse,107,10.44921875
51639,truck,airplane,107,10.44921875
48315,cat,bird,107,10.44921875
38947,horse,deer,107,10.44921875
6540,cat,horse,107,10.44921875
28783,truck,airplane,109,10.64453125
40261,frog,deer,110,10.7421875
35323,cat,horse,110,10.7421875
56072,dog,deer,111,10.83984375
37268,bird,deer,111,10.83984375
11211,cat,frog,111,10.83984375
57262,bird,cat,111,10.83984375
32352,dog,deer,111,10.83984375
8235,ship,airplane,111,10.83984375
35821,dog,deer,111,10.83984375
31912,cat,horse,112,10.9375
7050,cat,dog,112,10.9375
38477,ship,airplane,113,11.03515625
3595,dog,cat,113,11.03515625
8390,horse,cat,113,11.03515625
37803,ship,airplane,113,11.03515625
40572,dog,cat,113,11.03515625
41836,deer,dog,114,11.1328125
39060,bird,airplane,114,11.1328125
19312,cat,deer,115,11.23046875
42317,dog,cat,117,11.42578125
56903,truck,horse,118,11.5234375
28914,horse,dog,118,11.5234375
8398,dog,cat,119,11.62109375
41780,horse,deer,119,11.62109375
55243,automobile,truck,120,11.71875
11773,truck,automobile,120,11.71875
644,automobile,truck,120,11.71875
38925,ship,truck,121,11.81640625
25749,ship,airplane,121,11.81640625
41099,dog,cat,122,11.9140625
9779,deer,cat,122,11.9140625
57526,truck,automobile,122,11.9140625
17600,truck,horse,122,11.9140625
19905,horse,deer,122,11.9140625
34268,bird,dog,123,12.01171875
56296,ship,truck,123,12.01171875
2532,dog,cat,124,12.109375
20635,truck,automobile,125,12.20703125
17689,bird,dog,125,12.20703125
37326,truck,airplane,126,12.3046875
5099,automobile,truck,126,12.3046875
1188,airplane,deer,126,12.3046875
8364,truck,cat,126,12.3046875
28514,truck,horse,126,12.3046875
24585,dog,cat,127,12.40234375
12485,dog,cat,127,12.40234375
43358,horse,ship,127,12.40234375
45539,truck,ship,127,12.40234375
47278,truck,bird,128,12.5
26136,truck,bird,128,12.5
24015,dog,cat,128,12.5
724,bird,deer,128,12.5
58444,dog,cat,129,12.59765625
13455,frog,dog,130,12.6953125
8507,cat,deer,130,12.6953125
39650,airplane,truck,131,12.79296875
16470,dog,cat,132,12.890625
38044,airplane,horse,132,12.890625
19003,dog,cat,132,12.890625
2064,dog,horse,132,12.890625
21835,cat,horse,133,12.98828125
53055,truck,airplane,133,12.98828125
5739,deer,frog,133,12.98828125
2843,dog,cat,135,13.18359375
35124,cat,deer,136,13.28125
18106,airplane,ship,136,13.28125
15483,airplane,bird,137,13.37890625
16069,frog,deer,137,13.37890625
32540,ship,cat,137,13.37890625
26480,truck,horse,137,13.37890625
8921,horse,frog,137,13.37890625
58248,automobile,ship,138,13.4765625
12561,frog,deer,138,13.4765625
36596,frog,cat,138,13.4765625
3411,frog,truck,138,13.4765625
7712,deer,cat,138,13.4765625
45237,dog,bird,138,13.4765625
30460,ship,airplane,139,13.57421875
6100,dog,cat,139,13.57421875
30847,dog,cat,140,13.671875
31852,frog,horse,140,13.671875
16916,frog,dog,140,13.671875
49137,automobile,truck,140,13.671875
49959,automobile,cat,140,13.671875
58272,truck,cat,141,13.76953125
35795,truck,horse,141,13.76953125
46369,airplane,bird,142,13.8671875
3260,deer,frog,142,13.8671875
42170,dog,cat,143,13.96484375
22893,dog,cat,143,13.96484375
34854,dog,cat,143,13.96484375
46964,airplane,deer,143,13.96484375
28021,frog,cat,144,14.0625
13600,frog,cat,144,14.0625
28328,horse,cat,145,14.16015625
59251,frog,cat,145,14.16015625
18904,frog,bird,145,14.16015625
35780,frog,bird,146,14.2578125
47684,cat,horse,146,14.2578125
8430,horse,truck,146,14.2578125
20767,frog,cat,147,14.35546875
55538,horse,deer,148,14.453125
34764,frog,deer,148,14.453125
4182,deer,airplane,148,14.453125
5520,cat,horse,148,14.453125
41705,cat,deer,149,14.55078125
15707,airplane,horse,149,14.55078125
43026,frog,cat,149,14.55078125
28967,dog,truck,149,14.55078125
10245,ship,airplane,150,14.6484375
38086,automobile,airplane,151,14.74609375
26936,deer,bird,151,14.74609375
31071,frog,deer,151,14.74609375
36607,frog,cat,151,14.74609375
4391,frog,dog,152,14.84375
28023,horse,cat,152,14.84375
31963,frog,deer,152,14.84375
17185,bird,horse,153,14.94140625
56662,frog,deer,153,14.94140625
54007,frog,truck,153,14.94140625
15009,deer,frog,154,15.0390625
6754,frog,bird,154,15.0390625
22474,automobile,truck,154,15.0390625
30302,frog,horse,154,15.0390625
15179,frog,bird,154,15.0390625
37617,frog,cat,155,15.13671875
57727,frog,deer,155,15.13671875
35067,horse,cat,155,15.13671875
1158,deer,truck,156,15.234375
28540,frog,cat,156,15.234375
3285,automobile,truck,156,15.234375
3568,cat,dog,156,15.234375
25701,horse,deer,157,15.33203125
55752,cat,horse,157,15.33203125
59224,frog,deer,157,15.33203125
46257,frog,bird,158,15.4296875
29365,horse,dog,158,15.4296875
24289,frog,deer,158,15.4296875
20556,bird,ship,159,15.52734375
49375,airplane,automobile,159,15.52734375
43873,bird,cat,159,15.52734375
27140,dog,cat,162,15.8203125
34132,dog,deer,163,15.91796875
12942,horse,truck,164,16.015625
45908,cat,truck,164,16.015625
19793,automobile,airplane,164,16.015625
30797,horse,truck,164,16.015625
36345,deer,dog,165,16.11328125
5068,dog,cat,165,16.11328125
16366,cat,deer,166,16.2109375
14882,deer,cat,166,16.2109375
55472,automobile,truck,166,16.2109375
44946,airplane,frog,167,16.30859375
8936,bird,airplane,167,16.30859375
52972,cat,horse,168,16.40625
46505,ship,airplane,168,16.40625
33316,truck,airplane,169,16.50390625
33151,horse,deer,169,16.50390625
43488,frog,bird,169,16.50390625
16428,automobile,truck,170,16.6015625
43807,ship,automobile,172,16.796875
32148,horse,dog,173,16.89453125
24473,dog,horse,175,17.08984375
24314,dog,deer,175,17.08984375
32003,automobile,truck,175,17.08984375
46547,automobile,dog,175,17.08984375
37542,frog,truck,175,17.08984375
21062,dog,cat,175,17.08984375
9897,cat,dog,176,17.1875
10952,airplane,deer,176,17.1875
17529,cat,dog,177,17.28515625
25934,cat,airplane,177,17.28515625
46268,automobile,truck,177,17.28515625
25868,horse,deer,178,17.3828125
2321,horse,deer,178,17.3828125
37434,dog,cat,178,17.3828125
11636,dog,cat,178,17.3828125
47347,frog,cat,178,17.3828125
39173,deer,airplane,178,17.3828125
3573,horse,deer,179,17.48046875
39192,automobile,truck,179,17.48046875
15956,horse,deer,179,17.48046875
25198,airplane,deer,179,17.48046875
3485,automobile,truck,179,17.48046875
34240,horse,airplane,179,17.48046875
31224,horse,automobile,179,17.48046875
27529,horse,deer,179,17.48046875
21693,deer,horse,179,17.48046875
8202,horse,deer,180,17.578125
46135,automobile,truck,180,17.578125
42734,automobile,truck,181,17.67578125
8524,airplane,deer,181,17.67578125
30032,horse,deer,182,17.7734375
26172,ship,bird,182,17.7734375
34831,airplane,truck,182,17.7734375
41105,automobile,truck,184,17.96875
44768,cat,horse,184,17.96875
41573,deer,bird,184,17.96875
49797,dog,cat,185,18.06640625
20489,horse,deer,186,18.1640625
14018,cat,ship,187,18.26171875
40977,horse,deer,188,18.359375
5964,frog,dog,188,18.359375
25123,ship,truck,188,18.359375
47706,automobile,truck,188,18.359375
45480,horse,deer,188,18.359375
52137,bird,deer,189,18.45703125
27969,horse,deer,189,18.45703125
44602,frog,bird,190,18.5546875
57623,automobile,truck,190,18.5546875
33598,automobile,airplane,190,18.5546875
46889,automobile,truck,191,18.65234375
38347,automobile,horse,191,18.65234375
36400,automobile,truck,192,18.75
59368,automobile,truck,192,18.75
28990,frog,deer,192,18.75
29309,automobile,truck,192,18.75
55359,frog,cat,192,18.75
54425,automobile,truck,192,18.75
18825,automobile,truck,193,18.84765625
835,automobile,bird,193,18.84765625
12894,automobile,ship,193,18.84765625
22054,automobile,horse,193,18.84765625
26344,automobile,truck,194,18.9453125
18663,cat,horse,194,18.9453125
38031,automobile,bird,194,18.9453125
23361,automobile,horse,195,19.04296875
44691,ship,airplane,195,19.04296875
20345,cat,horse,195,19.04296875
57421,dog,cat,195,19.04296875
15574,automobile,truck,196,19.140625
18913,dog,horse,196,19.140625
7349,automobile,truck,196,19.140625
6508,ship,airplane,196,19.140625
17974,truck,automobile,197,19.23828125
29321,dog,horse,198,19.3359375
49496,frog,cat,199,19.43359375
11064,deer,bird,199,19.43359375
20247,horse,deer,200,19.53125
41677,airplane,bird,200,19.53125
38816,automobile,truck,201,19.62890625
7916,frog,bird,202,19.7265625
59816,automobile,ship,203,19.82421875
3330,ship,airplane,203,19.82421875
59700,airplane,deer,203,19.82421875
38852,deer,bird,203,19.82421875
42121,automobile,truck,203,19.82421875
25150,automobile,truck,203,19.82421875
8486,automobile,truck,203,19.82421875
53814,automobile,truck,204,19.921875
1707,automobile,truck,204,19.921875
48433,deer,airplane,204,19.921875
49756,bird,deer,206,20.1171875
18832,automobile,truck,206,20.1171875
22710,automobile,truck,206,20.1171875
53486,frog,cat,206,20.1171875
54999,automobile,airplane,207,20.21484375
2915,frog,deer,207,20.21484375
30904,airplane,truck,208,20.3125
6630,automobile,horse,209,20.41015625
30006,automobile,truck,209,20.41015625
36213,bird,deer,209,20.41015625
15705,bird,deer,209,20.41015625
14384,automobile,truck,209,20.41015625
48071,airplane,truck,210,20.5078125
50522,airplane,truck,211,20.60546875
6931,automobile,truck,211,20.60546875
58055,bird,deer,212,20.703125
44203,bird,deer,212,20.703125
13799,horse,cat,212,20.703125
18333,automobile,ship,212,20.703125
8255,cat,horse,213,20.80078125
24450,automobile,truck,213,20.80078125
41859,automobile,truck,213,20.80078125
1260,airplane,truck,214,20.8984375
58527,automobile,truck,214,20.8984375
41606,airplane,automobile,214,20.8984375
48045,cat,deer,215,20.99609375
28827,bird,automobile,216,21.09375
1195,airplane,automobile,216,21.09375
45121,deer,horse,216,21.09375
36752,bird,cat,217,21.19140625
3523,automobile,horse,218,21.2890625
55822,cat,bird,218,21.2890625
4860,ship,airplane,218,21.2890625
36258,automobile,horse,219,21.38671875
3321,bird,cat,219,21.38671875
17842,airplane,truck,219,21.38671875
30975,cat,deer,219,21.38671875
4958,automobile,truck,219,21.38671875
47674,bird,truck,220,21.484375
6120,automobile,truck,220,21.484375
30923,automobile,truck,220,21.484375
35592,truck,airplane,220,21.484375
14137,airplane,ship,221,21.58203125
9983,airplane,horse,221,21.58203125
36006,bird,automobile,221,21.58203125
